region_id,make_model,number_deployed,equipment_type
2766,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2767,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2768,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2769,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2770,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2771,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2775,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2777,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
2780,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
2782,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2783,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2784,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
2788,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2790,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2803,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2829,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2832,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2834,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2835,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2836,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2840,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2842,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2844,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2845,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
2849,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2850,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2851,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2852,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2854,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2862,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2865,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2869,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
2870,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",3,Scanner
2871,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2872,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",6,Scanner
2874,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2877,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",4,Scanner
2881,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2882,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2883,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",6,Scanner
2884,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2886,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2887,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2888,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2889,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2890,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2891,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2892,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2893,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2894,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2895,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2896,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2897,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2899,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",9,Scanner
2900,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",4,Scanner
2901,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2902,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2903,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2904,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2905,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2906,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2907,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2908,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2909,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2910,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2911,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2912,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2913,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2914,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2917,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2918,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2920,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2922,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
2923,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2925,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2927,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2928,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2929,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2930,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2931,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2932,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2933,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2934,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2935,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2936,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2939,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2940,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2941,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2942,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2943,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2945,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2946,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2947,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
2948,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2949,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2951,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2952,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2958,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",3,Scanner
2959,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2960,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2961,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2962,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2963,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2964,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2965,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",6,Scanner
2966,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2967,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2968,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",3,Scanner
2969,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2970,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2971,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2972,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",6,Scanner
2973,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2974,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2975,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2976,Other: VOTINGWORKS VXSUITE 3.1.2,4,Scanner
2978,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2979,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2980,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2981,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2982,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2983,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
2984,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2985,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",3,Scanner
2986,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2987,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2988,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2989,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2990,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
2991,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",3,Scanner
2992,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2993,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",5,Scanner
2994,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2995,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",4,Scanner
2997,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
2998,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",4,Scanner
2999,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",3,Scanner
3000,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3001,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3002,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3003,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3004,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3005,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3006,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",2,Scanner
3007,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3008,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3009,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3010,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3011,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3012,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
3013,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
3014,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
3015,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
3016,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
3017,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
3018,Other: VOTINGWORKS VXSUITE 3.1.2,1,Scanner
3019,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3020,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3021,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3022,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3023,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3024,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3025,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3027,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3028,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3029,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3030,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3034,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3037,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3039,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3040,"Other: ACCUVOTE/A,B,C,D-1.96.13, DOMINION",1,Scanner
3043,ExpressVoteXL (ES&S),490,Ballot Marking Device
3043,DS450 (ES&S),2,Scanner
3044,ImageCast X/ICX BMD (Dominion),1295,Ballot Marking Device
3044,ImageCast Central/ICC (Dominion),6,Scanner
3045,ImageCast X/ICX BMD (Dominion),443,Ballot Marking Device
3045,ImageCast Central/ICC (Dominion),4,Scanner
3046,ExpressVoteXL (ES&S),178,Ballot Marking Device
3046,DS950 (ES&S),2,Scanner
3047,ExpressVoteXL (ES&S),138,Ballot Marking Device
3047,DS450 (ES&S),2,Scanner
3048,ImageCast X/ICX BMD (Dominion),200,Ballot Marking Device
3048,ImageCast Central/ICC (Dominion),2,Scanner
3049,ImageCast X/ICX BMD (Dominion),822,Ballot Marking Device
3049,ImageCast Central/ICC (Dominion),6,Scanner
3050,ExpressVoteXL (ES&S),450,Ballot Marking Device
3050,DS450 (ES&S),4,Scanner
3051,ExpressVoteXL (ES&S),789,Ballot Marking Device
3051,DS950 (ES&S),3,Scanner
3052,ExpressVoteXL (ES&S),170,Ballot Marking Device
3052,DS450 (ES&S),2,Scanner
3053,ImageCast X/ICX BMD (Dominion),275,Ballot Marking Device
3053,ImageCast Central/ICC (Dominion),5,Scanner
3054,ExpressVoteXL (ES&S),707,Ballot Marking Device
3054,DS850 (ES&S),4,Scanner
3055,ExpressVoteXL (ES&S),990,Ballot Marking Device
3055,DS950 (ES&S),3,Scanner
3056,ExpressVoteXL (ES&S),851,Ballot Marking Device
3056,DS450 (ES&S),1,Scanner
3056,DS950 (ES&S),1,Scanner
3057,ExpressVoteXL (ES&S),1029,Ballot Marking Device
3057,DS450 (ES&S),2,Scanner
3057,DS950 (ES&S),3,Scanner
3058,ExpressVoteXL (ES&S),694,Ballot Marking Device
3058,DS450 (ES&S),4,Scanner
3059,ImageCast X/ICX BMD (Dominion),167,Ballot Marking Device
3059,ImageCast Central/ICC (Dominion),1,Scanner
3060,ExpressVoteXL (ES&S),318,Ballot Marking Device
3060,DS950 (ES&S),2,Scanner
3061,ExpressVote (ES&S),347,Ballot Marking Device
3061,DS450 (ES&S),1,Scanner
3062,ExpressVoteXL (ES&S),572,Ballot Marking Device
3062,DS850 (ES&S),3,Scanner
3063,ExpressVoteXL (ES&S),236,Ballot Marking Device
3063,DS450 (ES&S),2,Scanner
3064,ImageCast Central/ICC (Dominion),20,Scanner
3064,ImageCast Evolution/ICE (Dominion),294,Scanner
3065,ImageCast Central/ICC (Dominion),0,Scanner
3065,ImageCast Evolution/ICE (Dominion),15,Scanner
3066,ImageCast Central/ICC (Dominion),0,Scanner
3066,ImageCast Evolution/ICE (Dominion),36,Scanner
3067,ImageCast Central/ICC (Dominion),1,Scanner
3067,ImageCast Evolution/ICE (Dominion),25,Scanner
3068,ImageCast Central/ICC (Dominion),0,Scanner
3068,ImageCast Evolution/ICE (Dominion),17,Scanner
3069,ImageCast Central/ICC (Dominion),0,Scanner
3069,ImageCast Evolution/ICE (Dominion),19,Scanner
3070,ImageCast Central/ICC (Dominion),0,Scanner
3070,ImageCast Evolution/ICE (Dominion),6,Scanner
3071,ImageCast Central/ICC (Dominion),12,Scanner
3071,ImageCast Evolution/ICE (Dominion),120,Scanner
3072,ImageCast Central/ICC (Dominion),0,Scanner
3072,ImageCast Evolution/ICE (Dominion),32,Scanner
3073,ImageCast Central/ICC (Dominion),1,Scanner
3073,ImageCast Evolution/ICE (Dominion),16,Scanner
3074,ImageCast Central/ICC (Dominion),0,Scanner
3074,ImageCast Evolution/ICE (Dominion),8,Scanner
3075,ImageCast Central/ICC (Dominion),0,Scanner
3075,ImageCast Evolution/ICE (Dominion),10,Scanner
3076,ImageCast Central/ICC (Dominion),0,Scanner
3076,ImageCast Evolution/ICE (Dominion),13,Scanner
3077,ImageCast Central/ICC (Dominion),0,Scanner
3077,ImageCast Evolution/ICE (Dominion),50,Scanner
3078,ImageCast Central/ICC (Dominion),0,Scanner
3078,ImageCast Evolution/ICE (Dominion),28,Scanner
3079,ImageCast Central/ICC (Dominion),2,Scanner
3079,ImageCast Evolution/ICE (Dominion),24,Scanner
3080,ImageCast Central/ICC (Dominion),0,Scanner
3080,ImageCast Evolution/ICE (Dominion),12,Scanner
3081,ImageCast Central/ICC (Dominion),0,Scanner
3081,ImageCast Evolution/ICE (Dominion),60,Scanner
3082,ImageCast Central/ICC (Dominion),0,Scanner
3082,ImageCast Evolution/ICE (Dominion),17,Scanner
3083,ImageCast Central/ICC (Dominion),0,Scanner
3083,ImageCast Evolution/ICE (Dominion),45,Scanner
3084,ImageCast Central/ICC (Dominion),0,Scanner
3084,ImageCast Evolution/ICE (Dominion),11,Scanner
3085,ImageCast Central/ICC (Dominion),0,Scanner
3085,ImageCast Evolution/ICE (Dominion),80,Scanner
3086,ImageCast Central/ICC (Dominion),0,Scanner
3086,ImageCast Evolution/ICE (Dominion),17,Scanner
3087,ImageCast Central/ICC (Dominion),3,Scanner
3087,ImageCast Evolution/ICE (Dominion),161,Scanner
3088,ImageCast Central/ICC (Dominion),3,Scanner
3088,ImageCast Evolution/ICE (Dominion),104,Scanner
3089,ImageCast Central/ICC (Dominion),0,Scanner
3089,ImageCast Evolution/ICE (Dominion),35,Scanner
3090,ImageCast Central/ICC (Dominion),4,Scanner
3090,ImageCast Evolution/ICE (Dominion),101,Scanner
3091,ImageCast Central/ICC (Dominion),0,Scanner
3091,ImageCast Evolution/ICE (Dominion),23,Scanner
3092,ImageCast Central/ICC (Dominion),0,Scanner
3092,ImageCast Evolution/ICE (Dominion),25,Scanner
3093,ImageCast Central/ICC (Dominion),0,Scanner
3093,ImageCast Evolution/ICE (Dominion),40,Scanner
3094,ImageCast Central/ICC (Dominion),0,Scanner
3094,ImageCast Evolution/ICE (Dominion),21,Scanner
3095,ImageCast Central/ICC (Dominion),0,Scanner
3095,ImageCast Evolution/ICE (Dominion),7,Scanner
3096,ImageCast Central/ICC (Dominion),2,Scanner
3096,ImageCast Evolution/ICE (Dominion),55,Scanner
3097,AutoMARK (ES&S),160,Ballot Marking Device
3097,DS300 (ES&S),160,Scanner
3098,Verity Touch Writer (Hart),30,Ballot Marking Device
3098,Verity Scan (Hart),33,Scanner
3099,AutoMARK (ES&S),192,Ballot Marking Device
3099,DS200 (ES&S),614,Scanner
3100,ClearMark (Clear Ballot),79,Ballot Marking Device
3100,ClearCast (Clear Ballot),124,Scanner
3101,ImageCast Evolution/ICE (Dominion),55,Ballot Marking Device
3101,ImageCast Evolution/ICE (Dominion),55,Scanner
3102,ClearMark (Clear Ballot),28,Ballot Marking Device
3102,ClearCast (Clear Ballot),37,Scanner
3103,ImageCast Evolution/ICE (Dominion),82,Ballot Marking Device
3103,ImageCast Evolution/ICE (Dominion),82,Scanner
3104,ImageCast Evolution/ICE (Dominion),47,Ballot Marking Device
3104,ImageCast Evolution/ICE (Dominion),47,Scanner
3105,ClearMark (Clear Ballot),22,Ballot Marking Device
3105,ClearCast (Clear Ballot),28,Scanner
3106,ImageCast Evolution/ICE (Dominion),59,Ballot Marking Device
3106,ImageCast Evolution/ICE (Dominion),59,Scanner
3107,ImageCast Evolution/ICE (Dominion),38,Ballot Marking Device
3107,ImageCast Evolution/ICE (Dominion),32,Scanner
3108,ImageCast Evolution/ICE (Dominion),29,Ballot Marking Device
3108,ImageCast Evolution/ICE (Dominion),29,Scanner
3109,ClearMark (Clear Ballot),29,Ballot Marking Device
3109,ClearCast (Clear Ballot),29,Scanner
3110,ImageCast Evolution/ICE (Dominion),114,Ballot Marking Device
3110,ImageCast Evolution/ICE (Dominion),138,Scanner
3111,AutoMARK (ES&S),302,Ballot Marking Device
3111,DS200 (ES&S),444,Scanner
3112,ImageCast Evolution/ICE (Dominion),25,Ballot Marking Device
3112,ImageCast Evolution/ICE (Dominion),22,Scanner
3113,ImageCast Evolution/ICE (Dominion),21,Ballot Marking Device
3113,ImageCast Evolution/ICE (Dominion),27,Scanner
3114,ImageCast Evolution/ICE (Dominion),26,Ballot Marking Device
3114,ImageCast Evolution/ICE (Dominion),26,Scanner
3115,ImageCast Evolution/ICE (Dominion),24,Ballot Marking Device
3115,ImageCast Evolution/ICE (Dominion),24,Scanner
3116,ImageCast Evolution/ICE (Dominion),25,Ballot Marking Device
3116,ImageCast Evolution/ICE (Dominion),4,Scanner
3117,ImageCast Precinct with Integrated BMD (Dominion),11,Ballot Marking Device
3117,ImageCast Precinct/ICP (Dominion),11,Scanner
3118,Verity Touch Writer (Hart),27,Ballot Marking Device
3118,Verity Scan (Hart),32,Scanner
3119,ClearMark (Clear Ballot),38,Ballot Marking Device
3119,ClearCast (Clear Ballot),47,Scanner
3120,AutoMARK (ES&S),403,Ballot Marking Device
3120,DS200 (ES&S),1252,Scanner
3121,ImageCast Evolution/ICE (Dominion),28,Ballot Marking Device
3121,ImageCast Evolution/ICE (Dominion),28,Scanner
3122,ImageCast Evolution/ICE (Dominion),47,Ballot Marking Device
3122,ImageCast Evolution/ICE (Dominion),47,Scanner
3123,ImageCast Evolution/ICE (Dominion),46,Ballot Marking Device
3123,ImageCast Evolution/ICE (Dominion),46,Scanner
3124,ImageCast Evolution/ICE (Dominion),215,Ballot Marking Device
3124,ImageCast Evolution/ICE (Dominion),362,Scanner
3125,ClearMark (Clear Ballot),20,Ballot Marking Device
3125,ClearCast (Clear Ballot),20,Scanner
3126,AutoMARK (ES&S),349,Ballot Marking Device
3126,DS200 (ES&S),1021,Scanner
3127,AutoMARK (ES&S),263,Ballot Marking Device
3127,DS200 (ES&S),828,Scanner
3128,ImageCast Evolution/ICE (Dominion),69,Ballot Marking Device
3128,ImageCast Evolution/ICE (Dominion),82,Scanner
3129,ImageCast Evolution/ICE (Dominion),161,Ballot Marking Device
3129,ImageCast Evolution/ICE (Dominion),161,Scanner
3130,ClearMark (Clear Ballot),145,Ballot Marking Device
3130,ClearCast (Clear Ballot),213,Scanner
3131,ImageCast Evolution/ICE (Dominion),54,Ballot Marking Device
3131,ImageCast Evolution/ICE (Dominion),98,Scanner
3132,ImageCast Evolution/ICE (Dominion),133,Ballot Marking Device
3132,ImageCast Evolution/ICE (Dominion),133,Scanner
3133,ClearMark (Clear Ballot),11,Ballot Marking Device
3133,ClearCast (Clear Ballot),11,Scanner
3134,ClearMark (Clear Ballot),35,Ballot Marking Device
3134,ClearCast (Clear Ballot),75,Scanner
3135,Verity Touch Writer (Hart),29,Ballot Marking Device
