region_id,Manufacturer,Model Name,quantity,Equipment Type,Age,OS,Certification Level,Scanning Rate,Error Rate,Reliability
665,Dominion,ImageCast Central/ICC,1,,-1,,,,,
665,Dominion,ImageCast Precinct/ICP,9,,-1,,,,,
666,Dominion,ImageCast X/ICX BMD,168,,-1,,,,,
666,Dominion,ImageCast Central/ICC,1,,-1,,,,,
666,Dominion,ImageCast Precinct/ICP,22,,-1,,,,,
667,Dominion,ImageCast X/ICX BMD,152,,-1,,,,,
667,Dominion,ImageCast Central/ICC,1,,-1,,,,,
667,Dominion,ImageCast Precinct/ICP,30,,-1,,,,,
668,Dominion,ImageCast X/ICX BMD,72,,-1,,,,,
668,Dominion,ImageCast Central/ICC,1,,-1,,,,,
668,Dominion,ImageCast Precinct/ICP,11,,-1,,,,,
669,Dominion,ImageCast X/ICX BMD,16,,-1,,,,,
669,Dominion,ImageCast Central/ICC,1,,-1,,,,,
669,Dominion,ImageCast Precinct/ICP,3,,-1,,,,,
670,Dominion,ImageCast X/ICX BMD,47,,-1,,,,,
670,Dominion,ImageCast Central/ICC,0,,-1,,,,,
670,Dominion,ImageCast Precinct/ICP,10,,-1,,,,,
671,Dominion,ImageCast X/ICX BMD,71,,-1,,,,,
671,Dominion,ImageCast Central/ICC,1,,-1,,,,,
671,Dominion,ImageCast Precinct/ICP,8,,-1,,,,,
672,Dominion,ImageCast X/ICX BMD,8,,-1,,,,,
672,Dominion,ImageCast Central/ICC,1,,-1,,,,,
672,Dominion,ImageCast Precinct/ICP,2,,-1,,,,,
673,Dominion,ImageCast X/ICX BMD,18,,-1,,,,,
673,Dominion,ImageCast Central/ICC,1,,-1,,,,,
673,Dominion,ImageCast Precinct/ICP,3,,-1,,,,,
674,Dominion,ImageCast X/ICX BMD,107,,-1,,,,,
674,Dominion,ImageCast Central/ICC,1,,-1,,,,,
674,Dominion,ImageCast Precinct/ICP,14,,-1,,,,,
675,Dominion,ImageCast X/ICX BMD,230,,-1,,,,,
675,Dominion,ImageCast Central/ICC,1,,-1,,,,,
675,Dominion,ImageCast Precinct/ICP,27,,-1,,,,,
676,Dominion,ImageCast X/ICX BMD,0,,-1,,,,,
676,Dominion,ImageCast Central/ICC,0,,-1,,,,,
676,Dominion,ImageCast Precinct/ICP,0,,-1,,,,,
677,Dominion,ImageCast X/ICX BMD,0,,-1,,,,,
677,Dominion,ImageCast Central/ICC,0,,-1,,,,,
677,Dominion,ImageCast Precinct/ICP,0,,-1,,,,,
678,Dominion,ImageCast X/ICX BMD,32,,-1,,,,,
678,Dominion,ImageCast Central/ICC,1,,-1,,,,,
678,Dominion,ImageCast Precinct/ICP,10,,-1,,,,,
679,Dominion,ImageCast X/ICX BMD,72,,-1,,,,,
679,Dominion,ImageCast Central/ICC,1,,-1,,,,,
679,Dominion,ImageCast Precinct/ICP,13,,-1,,,,,
680,Hart,Verity Touch Writer,16,,-1,,,,,
680,Hart,Verity Central,3,,-1,,,,,
680,Hart,Verity Scan,6,,-1,,,,,
681,Hart,Verity Touch Writer,10,,-1,,,,,
681,Hart,Verity Central,5,,-1,,,,,
681,Hart,Verity Scan,6,,-1,,,,,
683,Hart,Verity Touch Writer,6,,-1,,,,,
683,Hart,Verity Central,2,,-1,,,,,
683,Hart,Verity Scan,3,,-1,,,,,
684,Hart,Verity Touch Writer,30,,-1,,,,,
684,Hart,Verity Central,3,,-1,,,,,
684,Hart,Verity Scan,18,,-1,,,,,
685,Hart,Verity Touch Writer,169,,-1,,,,,
685,Hart,Verity Central,0,,-1,,,,,
685,Hart,Verity Scan,382,,-1,,,,,
686,ES&S,ExpressVote,4,BMD,11,,VVSG 1.0 (2005),,,
687,ES&S,ExpressVote,41,BMD,11,,VVSG 1.0 (2005),,,
687,ES&S,DS450,0,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
688,ES&S,ExpressVote,10,BMD,11,,VVSG 1.0 (2005),,,
689,ES&S,ExpressVote,10,BMD,11,,VVSG 1.0 (2005),,,
690,ES&S,ExpressVote,22,BMD,11,,VVSG 1.0 (2005),,,
690,ES&S,DS200,27,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
691,ES&S,ExpressVote,45,BMD,11,,VVSG 1.0 (2005),,,
691,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
692,ES&S,ExpressVote,12,BMD,11,,VVSG 1.0 (2005),,,
692,ES&S,DS200,0,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
693,Hart,Verity Touch Writer,27,,-1,,,,,
693,Hart,Verity Central,0,,-1,,,,,
694,Hart,Verity Touch Writer,51,,-1,,,,,
694,Hart,Verity Central,0,,-1,,,,,
694,Hart,Verity Scan,51,,-1,,,,,
695,ES&S,ExpressVote,6,BMD,11,,VVSG 1.0 (2005),,,
695,ES&S,DS200,9,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
696,ES&S,ExpressVote,4,BMD,11,,VVSG 1.0 (2005),,,
697,ES&S,ExpressVote,2,BMD,11,,VVSG 1.0 (2005),,,
698,Hart,Verity Touch Writer,400,,-1,,,,,
698,Hart,Verity Central,3,,-1,,,,,
698,Hart,Verity Scan,46,,-1,,,,,
699,Hart,Verity Touch Writer,3,,-1,,,,,
699,Hart,Verity Central,1,,-1,,,,,
700,ES&S,ExpressVote,28,BMD,11,,VVSG 1.0 (2005),,,
700,ES&S,DS300,12,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
700,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
701,ES&S,ExpressVote,1,BMD,11,,VVSG 1.0 (2005),,,
702,ES&S,ExpressVote,10,BMD,11,,VVSG 1.0 (2005),,,
702,ES&S,DS300,11,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
703,ES&S,ExpressVote,11,BMD,11,,VVSG 1.0 (2005),,,
704,ES&S,ExpressVote,17,BMD,11,,VVSG 1.0 (2005),,,
704,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
705,Hart,Verity Touch Writer,17,,-1,,,,,
705,Hart,Verity Central,1,,-1,,,,,
706,ES&S,ExpressVote,42,BMD,11,,VVSG 1.0 (2005),,,
706,ES&S,DS300,14,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
707,ES&S,ExpressVote,14,BMD,11,,VVSG 1.0 (2005),,,
707,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
708,ES&S,ExpressVote,6,BMD,11,,VVSG 1.0 (2005),,,
708,ES&S,DS200,9,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
708,ES&S,DS300,0,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
709,ES&S,ExpressVote,18,BMD,11,,VVSG 1.0 (2005),,,
709,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
710,ES&S,ExpressVote,40,BMD,11,,VVSG 1.0 (2005),,,
710,ES&S,DS200,4,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
710,ES&S,DS850,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
711,ES&S,ExpressVote,8,BMD,11,,VVSG 1.0 (2005),,,
711,ES&S,DS450,2,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
712,ES&S,ExpressVote,54,BMD,11,,VVSG 1.0 (2005),,,
712,ES&S,DS300,2,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
712,ES&S,DS850,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
713,ES&S,ExpressVote,17,BMD,11,,VVSG 1.0 (2005),,,
713,ES&S,DS200,17,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
713,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
714,ES&S,ExpressVote,12,BMD,11,,VVSG 1.0 (2005),,,
714,ES&S,DS300,7,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
715,ES&S,ExpressVote,6,BMD,11,,VVSG 1.0 (2005),,,
715,ES&S,DS300,1,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
716,ES&S,ExpressVote,5,BMD,11,,VVSG 1.0 (2005),,,
716,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
717,ES&S,ExpressVote,21,BMD,11,,VVSG 1.0 (2005),,,
717,ES&S,DS200,23,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
717,ES&S,DS300,0,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
718,ES&S,ExpressVote,11,BMD,11,,VVSG 1.0 (2005),,,
718,ES&S,DS200,11,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
719,ES&S,ExpressVote,15,BMD,11,,VVSG 1.0 (2005),,,
719,ES&S,DS850,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
720,ES&S,ExpressVote,4,BMD,11,,VVSG 1.0 (2005),,,
720,ES&S,DS200,6,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
721,ES&S,ExpressVote,14,BMD,11,,VVSG 1.0 (2005),,,
721,ES&S,DS200,7,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
722,ES&S,ExpressVote,9,BMD,11,,VVSG 1.0 (2005),,,
722,ES&S,DS200,9,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
723,ES&S,ExpressVote,7,BMD,11,,VVSG 1.0 (2005),,,
723,ES&S,DS200,7,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
724,ES&S,ExpressVote,10,BMD,11,,VVSG 1.0 (2005),,,
724,ES&S,DS200,10,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
725,ES&S,ExpressVote,4,BMD,11,,VVSG 1.0 (2005),,,
725,ES&S,DS300,1,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
725,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
726,ES&S,ExpressVote,21,BMD,11,,VVSG 1.0 (2005),,,
726,ES&S,DS200,3,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
726,ES&S,DS850,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
727,ES&S,ExpressVote,4,BMD,11,,VVSG 1.0 (2005),,,
727,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
728,ES&S,ExpressVote,6,BMD,11,,VVSG 1.0 (2005),,,
728,ES&S,DS200,7,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
729,ES&S,ExpressVote,33,BMD,11,,VVSG 1.0 (2005),,,
729,ES&S,DS200,42,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
730,ES&S,ExpressVote,8,BMD,11,,VVSG 1.0 (2005),,,
730,ES&S,DS200,16,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
731,Unisyn,OpenElect FVT,18,,-1,,,,,
731,Unisyn,OpenElect Voting Optical Scan/OVO,19,,-1,,,,,
732,Unisyn,OpenElect FVT,40,,-1,,,,,
733,ES&S,ExpressVote,17,BMD,11,,VVSG 1.0 (2005),,,
733,ES&S,DS200,18,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
734,Unisyn,OpenElect FVT,44,,-1,,,,,
734,Unisyn,OpenElect Voting Optical Scan/OVO,37,,-1,,,,,
735,ES&S,ExpressVote,6,BMD,11,,VVSG 1.0 (2005),,,
735,ES&S,DS200,7,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
736,Unisyn,OpenElect FVT,13,,-1,,,,,
736,Unisyn,OpenElect Voting Optical Scan/OVO,16,,-1,,,,,
737,Hart,Verity Touch Writer,2,,-1,,,,,
737,Hart,Verity Scan,12,,-1,,,,,
737,Hart,Verity Scan,12,,-1,,,,,
738,ES&S,ExpressVote,86,BMD,11,,VVSG 1.0 (2005),,,
739,Unisyn,OpenElect FVT,31,,-1,,,,,
739,Unisyn,ACCUVOTE,31,,-1,,,,,
740,Unisyn,OpenElect OVI,18,BMD,-1,,,,,
740,Unisyn,OpenElect Voting Optical Scan/OVO,18,,-1,,,,,
741,Unisyn,OpenElect FVT,21,,-1,,,,,
742,ES&S,ExpressVote,27,BMD,11,,VVSG 1.0 (2005),,,
742,ES&S,DS200,27,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
743,Unisyn,OpenElect FVT,32,,-1,,,,,
743,Unisyn,OpenElect Voting Optical Scan/OVO,32,,-1,,,,,
744,Dominion,ImageCast X/ICX BMD,3800,,-1,,,,,
744,DOMINION,Precinct 2,1500,,-1,,,,,
745,Unisyn,OpenElect FVT,21,,-1,,,,,
745,Unisyn,OpenElect Voting Optical Scan/OVO,21,,-1,,,,,
746,Hart,Verity Touch Writer,11,,-1,,,,,
746,Hart,Verity Scan,14,,-1,,,,,
747,ES&S,ExpressVote,50,BMD,11,,VVSG 1.0 (2005),,,
747,ES&S,DS200,41,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
748,Unisyn,OpenElect FVT,17,,-1,,,,,
748,Unisyn,OpenElect Voting Optical Scan/OVO,0,,-1,,,,,
749,Unisyn,OpenElect FVT,118,,-1,,,,,
749,Unisyn,OpenElect Voting Optical Scan/OVO,20,,-1,,,,,
750,Hart,Verity Touch Writer,275,,-1,,,,,
750,Hart,Verity Scan,275,,-1,,,,,
751,Unisyn,OpenElect FVT,11,,-1,,,,,
751,Unisyn,OpenElect Voting Optical Scan/OVO,12,,-1,,,,,
752,ES&S,AutoMARK,7,BMD,-1,,,,,
752,ES&S,DS200,8,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
753,ES&S,ExpressVote,25,BMD,11,,VVSG 1.0 (2005),,,
753,ES&S,DS200,29,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
754,ES&S,ExpressVote,98,BMD,11,,VVSG 1.0 (2005),,,
754,ES&S,DS200,24,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
755,Unisyn,OpenElect FVT,13,,-1,,,,,
755,Unisyn,OpenElect Voting Optical Scan/OVO,13,,-1,,,,,
756,ES&S,ExpressVote,20,BMD,11,,VVSG 1.0 (2005),,,
756,ES&S,DS200,38,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
757,Hart,VERACITY,35,,-1,,,,,
757,Hart,VERACITY,36,,-1,,,,,
758,ES&S,ExpressVote,11,BMD,11,,VVSG 1.0 (2005),,,
758,ES&S,DS200,12,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
759,Hart,Verity Touch Writer,26,,-1,,,,,
759,Hart,Verity Scan,19,,-1,,,,,
760,Hart,Verity Touch Writer,22,,-1,,,,,
760,Hart,Verity Scan,28,,-1,,,,,
761,ES&S,ExpressVote,17,BMD,11,,VVSG 1.0 (2005),,,
761,ES&S,DS200,19,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
762,ES&S,ExpressVote,38,BMD,11,,VVSG 1.0 (2005),,,
762,ES&S,DS200,26,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
762,ES&S,DS450,0,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
763,ES&S,ExpressVote,29,BMD,11,,VVSG 1.0 (2005),,,
763,ES&S,DS200,33,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
764,Unisyn,OpenElect FVT,7,,-1,,,,,
764,Unisyn,OpenElect Voting Optical Scan/OVO,7,,-1,,,,,
765,ES&S,ExpressVote,13,BMD,11,,VVSG 1.0 (2005),,,
765,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
766,ES&S,ExpressVote,41,BMD,11,,VVSG 1.0 (2005),,,
766,ES&S,DS200,43,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
767,Hart,Verity Touch Writer,33,,-1,,,,,
767,Hart,Verity Scan,39,,-1,,,,,
768,Hart,Verity Touch Writer,51,,-1,,,,,
768,Hart,Verity Scan,51,,-1,,,,,
769,Hart,Verity Touch Writer,13,,-1,,,,,
769,Hart,Verity Scan,16,,-1,,,,,
770,ES&S,ExpressVote,34,BMD,11,,VVSG 1.0 (2005),,,
770,ES&S,DS200,37,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
771,ES&S,ExpressVote,15,BMD,11,,VVSG 1.0 (2005),,,
771,ES&S,DS200,17,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
772,ES&S,ExpressVote,20,BMD,11,,VVSG 1.0 (2005),,,
772,ES&S,DS200,22,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
773,Hart,Verity Touch Writer,14,,-1,,,,,
773,Hart,Verity Scan,14,,-1,,,,,
774,Hart,INTERCIVIC VERITY 2.7,1275,,-1,,,,,
774,Hart,Verity Scan,1275,,-1,,,,,
775,Unisyn,FREEDOM VOTE TABLET,66,,-1,,,,,
775,Unisyn,OpenElect Voting Optical Scan/OVO,64,,-1,,,,,
776,ES&S,AutoMARK,41,BMD,-1,,,,,
776,ES&S,DS200,49,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
777,Diebold,TSX,33,,-1,,,,,
778,ES&S,ExpressVote,117,BMD,11,,VVSG 1.0 (2005),,,
778,ES&S,DS200,182,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
779,Unisyn,OpenElect FVT,82,,-1,,,,,
780,ES&S,AutoMARK,16,BMD,-1,,,,,
780,ES&S,M100,23,,-1,,,,,
781,Unisyn,OpenElect FVT,20,,-1,,,,,
781,Unisyn,OpenElect Voting Optical Scan/OVO,19,,-1,,,,,
782,Unisyn,OpenElect FVT,43,,-1,,,,,
782,Unisyn,OpenElect Voting Optical Scan/OVO,42,,-1,,,,,
783,Unisyn,OpenElect FVT,18,,-1,,,,,
783,Unisyn,OpenElect Voting Optical Scan/OVO,20,,-1,,,,,
784,Hart,Verity Touch Writer,18,,-1,,,,,
784,Hart,Verity Scan,19,,-1,,,,,
785,ES&S,ExpressVote,288,BMD,11,,VVSG 1.0 (2005),,,
785,ES&S,DS200,138,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
785,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
785,ES&S,DS850,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
786,ES&S,ExpressVote,226,BMD,11,,VVSG 1.0 (2005),,,
786,ES&S,DS200,53,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
787,Unisyn,OpenElect FVT,30,,-1,,,,,
787,Unisyn,OpenElect Voting Optical Scan/OVO,40,,-1,,,,,
788,Unisyn,OpenElect FVT,42,,-1,,,,,
788,Unisyn,OpenElect Voting Optical Scan/OVO,45,,-1,,,,,
789,ES&S,ExpressVote,201,BMD,11,,VVSG 1.0 (2005),,,
789,ES&S,DS200,210,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
790,ES&S,ExpressVote,52,BMD,11,,VVSG 1.0 (2005),,,
790,ES&S,DS200,35,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
791,ES&S,AutoMARK,22,BMD,-1,,,,,
792,Unisyn,OpenElect FVT,13,,-1,,,,,
792,Unisyn,OpenElect Voting Optical Scan/OVO,14,,-1,,,,,
793,Hart,Verity Touch Writer,18,,-1,,,,,
793,Hart,Verity Scan,19,,-1,,,,,
794,ES&S,AutoMARK,7,BMD,-1,,,,,
794,ES&S,M100,10,,-1,,,,,
795,Unisyn,OpenElect OVI,11,BMD,-1,,,,,
795,Unisyn,OpenElect Voting Optical Scan/OVO,12,,-1,,,,,
796,ES&S,ExpressVote,12,BMD,11,,VVSG 1.0 (2005),,,
796,ES&S,DS200,16,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
797,Unisyn,FREEDOM VOTE TABLET,27,,-1,,,,,
797,Unisyn,OpenElect Voting Optical Scan/OVO,26,,-1,,,,,
798,Hart,Verity Touch Writer,32,,-1,,,,,
798,Hart,Verity Scan,17,,-1,,,,,
799,Unisyn,OpenElect FVT,20,,-1,,,,,
799,Unisyn,OpenElect Voting Optical Scan/OVO,12,,-1,,,,,
800,Dominion,ImageCast X/ICX BMD,1485,,-1,,,,,
800,Dominion,ImageCast Precinct/ICP,1408,,-1,,,,,
801,Unisyn,OpenElect FVT,41,,-1,,,,,
802,Hart,Verity Touch Writer,60,,-1,,,,,
802,Hart,Verity Scan,73,,-1,,,,,
803,Hart,Verity Touch Writer,21,,-1,,,,,
803,Hart,Verity Scan,21,,-1,,,,,
804,Unisyn,OpenElect FVT,17,,-1,,,,,
805,ES&S,ExpressVote,25,BMD,11,,VVSG 1.0 (2005),,,
805,ES&S,DS200,26,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
806,Premier,AccuVote-TSX,1,,-1,,,,,
806,Premier,AccuVote-OS,7,,-1,,,,,
807,ES&S,ExpressVote,9,BMD,11,,VVSG 1.0 (2005),,,
807,ES&S,DS200,10,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
808,Unisyn,OpenElect FVT,10,,-1,,,,,
809,ES&S,ExpressVote,26,BMD,11,,VVSG 1.0 (2005),,,
809,ES&S,ExpressVote Tabulator,25,,-1,,,,,
810,Hart,Verity Touch Writer,13,,-1,,,,,
810,Hart,Verity Scan,13,,-1,,,,,
811,Diebold,TOUCHSCREEN,55,,-1,,,,,
811,Diebold,OPTICAL SCAN,44,,-1,,,,,
812,ES&S,ExpressVote,163,BMD,11,,VVSG 1.0 (2005),,,
812,ES&S,DS200,113,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
812,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
813,Diebold,AccuVote TSX,17,,-1,,,,,
813,Diebold,AccuVote OS,17,,-1,,,,,
814,ES&S,ExpressVote,81,BMD,11,,VVSG 1.0 (2005),,,
814,ES&S,DS200,99,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
815,Hart,Verity Touch Writer,16,,-1,,,,,
815,Hart,Verity Scan,16,,-1,,,,,
816,Hart,Verity Touch Writer,8,,-1,,,,,
816,Hart,Verity Scan,8,,-1,,,,,
817,Unisyn,OpenElect FVT,30,,-1,,,,,
817,Unisyn,OpenElect Voting Optical Scan/OVO,37,,-1,,,,,
818,ES&S,DS200,7,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
818,ES&S,ExpressVote Tabulator,6,,-1,,,,,
819,Unisyn,OpenElect FVT,27,,-1,,,,,
819,Unisyn,OpenElect Voting Optical Scan/OVO,27,,-1,,,,,
820,Unisyn,OpenElect FVT,56,,-1,,,,,
820,Unisyn,OpenElect Voting Optical Scan/OVO,63,,-1,,,,,
821,ES&S,ExpressVote,20,BMD,11,,VVSG 1.0 (2005),,,
821,ES&S,DS200,16,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
822,Unisyn,OpenElect FVT,34,,-1,,,,,
822,Unisyn,OpenElect Voting Optical Scan/OVO,32,,-1,,,,,
823,ES&S,AutoMARK,10,BMD,-1,,,,,
823,ES&S,DS200,13,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
824,ES&S,ExpressVote,11,BMD,11,,VVSG 1.0 (2005),,,
824,ES&S,DS200,12,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
825,Hart,Verity Touch Writer,19,,-1,,,,,
825,Hart,Verity Scan,17,,-1,,,,,
826,Hart,Verity Touch Writer,20,,-1,,,,,
826,Hart,Verity Scan,21,,-1,,,,,
827,ES&S,ExpressVote,17,BMD,11,,VVSG 1.0 (2005),,,
827,ES&S,DS200,18,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
828,Hart,Verity Touch Writer,14,,-1,,,,,
828,Hart,Verity Scan,15,,-1,,,,,
829,Unisyn,OpenElect FVT,42,,-1,,,,,
829,Unisyn,OpenElect Voting Optical Scan/OVO,36,,-1,,,,,
830,Hart,Verity Touch Writer,337,,-1,,,,,
830,Hart,Verity Scan,367,,-1,,,,,
831,ES&S,ExpressVote,58,BMD,11,,VVSG 1.0 (2005),,,
831,ES&S,DS200,46,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
832,ES&S,ExpressVote,52,BMD,11,,VVSG 1.0 (2005),,,
832,ES&S,DS200,49,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
832,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
833,ES&S,ExpressVote,39,BMD,11,,VVSG 1.0 (2005),,,
833,ES&S,DS200,40,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
834,ES&S,ExpressVote,14,BMD,11,,VVSG 1.0 (2005),,,
834,ES&S,DS200,16,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
835,ES&S,AutoMARK,10,BMD,-1,,,,,
835,ES&S,M100,16,,-1,,,,,
836,ES&S,ExpressVote,39,BMD,11,,VVSG 1.0 (2005),,,
837,MicroVote,EMS 4.41 VOTING SYSTEM,74,,-1,,,,,
837,MicroVotes,Chatsworth ACP,1,,-1,,,,,
838,MicroVote,EMS 4.41 VOTING SYSTEM,715,,-1,,,,,
838,MicroVotes,Chatsworth ACP,4,,-1,,,,,
839,MicroVote,EMS 4.41 VOTING SYSTEM,137,,-1,,,,,
839,MicroVotes,Chatsworth ACP,1,,-1,,,,,
840,Hart,Verity VOTING 2.5,37,,-1,,,,,
840,Hart,Verity Scan,41,,-1,,,,,
841,MicroVote,EMS 4.41 VOTING SYSTEM,25,,-1,,,,,
841,MicroVotes,Chatsworth ACP,1,,-1,,,,,
842,MicroVote,EMS 4.41 VOTING SYSTEM,108,,-1,,,,,
842,MicroVotes,Chatsworth ACP,1,,-1,,,,,
843,Unisyn,OpenElect FVT,11,,-1,,,,,
843,Unisyn,OpenElect Voting Optical Scan/OVO,11,,-1,,,,,
844,ES&S,ExpressVote,40,BMD,11,,VVSG 1.0 (2005),,,
844,ES&S,DS200,8,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
845,Hart,INTERCIVIC 2.5,60,,-1,,,,,
846,ES&S,AutoMARK,50,BMD,-1,,,,,
846,ES&S,DS200,45,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
847,MicroVote,EMS 4.41 VOTING SYSTEM,72,,-1,,,,,
847,MicroVotes,Chatsworth ACP,1,,-1,,,,,
848,MicroVote,EMS 4.41 VOTING SYSTEM,65,,-1,,,,,
848,MicroVotes,Chatsworth ACP,1,,-1,,,,,
849,ES&S,AutoMARK,12,BMD,-1,,,,,
849,ES&S,M100,20,,-1,,,,,
850,MicroVote,EMS 4.41 VOTING SYSTEM,62,,-1,,,,,
850,MicroVotes,Chatsworth ACP,1,,-1,,,,,
851,ES&S,ExpressVote,155,BMD,11,,VVSG 1.0 (2005),,,
851,ES&S,DS200,14,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
852,MicroVote,EMS 4.41 VOTING SYSTEM,63,,-1,,,,,
852,MicroVotes,Chatsworth ACP,1,,-1,,,,,
