region_id,total_registered_voters,Moved,Death,Felony,Fail Response,Incompetent to Vote,Voter Request,Duplicate Records
4624,266,3,5,0,4,1,0,0
4625,843,13,20,1,14,0,0,0
4626,322,6,4,0,7,0,0,0
4627,49,0,1,0,0,0,0,0
4628,1350,8,23,1,26,1,0,0
4629,979,22,15,3,30,0,0,0
4630,137,7,3,0,3,0,0,0
4631,360,0,3,0,0,1,0,0
4632,1816,22,33,0,35,1,1,0
4633,4487,102,141,12,94,3,0,0
4634,961,6,26,0,30,0,1,0
4635,837,13,18,0,15,0,0,0
4636,47135,1222,795,56,1016,28,8,0
4637,2651,44,86,0,48,3,2,0
4638,976,9,26,3,19,0,0,0
4639,1131,11,14,0,25,0,0,0
4640,591,4,20,6,7,0,0,0
4641,1062,23,16,1,19,0,1,0
4642,386,2,7,2,9,0,0,0
4643,482,1,12,1,17,0,0,0
4644,330,2,5,0,6,0,0,0
4645,412,2,8,1,6,0,0,0
4646,583,8,9,1,17,0,0,0
4647,622,3,7,0,10,0,0,0
4648,529,11,15,1,11,0,0,0
4649,352,2,8,0,3,0,0,0
4650,187,0,13,0,7,2,0,0
4651,628,6,7,2,5,1,0,0
4652,489,3,10,0,10,0,0,0
4653,1325,3,27,2,9,0,0,0
4654,2020,26,32,2,10,0,0,0
4655,5230,195,111,4,162,7,1,0
4656,395,5,6,1,10,0,0,0
4657,11553,389,233,5,158,3,5,0
4658,456,12,18,1,4,1,0,0
4659,727,3,21,0,13,0,0,0
4660,415,1,11,0,6,0,0,0
4661,496,1,4,0,7,0,0,0
4662,1877,10,24,0,12,0,0,0
4663,416,2,12,0,2,0,0,0
4664,557,7,7,0,7,0,0,0
4665,868,7,24,2,20,3,0,0
4666,706,23,13,1,15,1,0,0
4667,232,1,4,0,1,0,0,0
4668,706,9,17,1,22,0,0,0
4669,298,12,8,1,10,0,0,0
4670,406,6,15,1,5,0,0,0
4671,978,10,23,0,16,0,1,0
4672,256,2,8,0,4,0,0,0
4673,233,2,8,1,1,1,0,0
4674,1092,21,24,1,11,1,0,0
4675,2660,143,56,3,69,0,0,0
4676,734,17,12,2,14,0,0,0
4677,610,13,16,0,5,0,0,0
4678,1074,21,21,1,22,0,0,0
4679,1027,11,21,1,20,1,0,0
4680,394,2,5,0,4,0,0,0
4681,7938,113,222,20,175,3,0,0
4682,1304,22,31,1,17,1,0,0
4683,585,10,9,1,6,0,0,0
4684,825,8,21,1,10,0,0,0
4685,884,17,12,1,21,0,0,0
4686,924,12,12,0,11,1,0,0
4687,1980,62,53,4,18,3,0,0
4688,512,8,11,1,2,0,0,0
4689,314,2,8,0,6,0,0,0
4690,444,1,10,1,19,2,0,0
4691,2136,28,53,4,23,0,0,0
4692,820,4,17,1,18,0,0,0
4693,1749,41,27,6,54,1,0,0
4694,452,2,10,0,7,1,1,0
4695,271,9,6,0,6,0,0,0
4696,441,16,7,0,6,0,0,0
4697,650,12,17,1,21,0,0,0
4698,3577,76,111,2,61,0,0,0
4699,414,6,10,0,7,0,0,0
4700,90,0,2,0,0,0,0,0
4701,161,4,5,0,1,0,0,0
4702,409,3,13,0,3,0,0,0
4703,542,2,4,0,13,0,0,0
4704,493,6,7,0,5,0,0,0
4705,332,0,6,1,4,0,0,0
4706,814,4,20,0,7,0,0,0
4707,619,3,21,1,15,0,0,0
4708,586,4,11,1,7,1,0,0
4709,9786,81,269,15,170,6,1,0
4710,2754,34,50,3,45,0,0,0
4711,598,10,11,1,6,0,0,0
4712,417,1,6,0,7,0,0,0
4713,1729,20,26,2,26,1,0,0
4714,1129,10,14,0,19,0,0,0
4715,312,7,9,0,3,0,0,0
4716,63,0,3,0,0,0,0,0
4717,1259,6,23,0,23,0,0,0
4718,2016,14,41,2,31,2,0,0
4719,10579,357,213,2,186,5,2,0
4720,575,13,9,0,6,0,0,0
4721,394,9,13,0,6,0,0,0
4722,466,4,18,0,7,1,0,0
4723,18112,1400,606,96,1616,6,5,0
4724,5471,61,274,13,148,1,1,0
4725,335,9,6,1,5,0,0,0
4726,516,10,14,1,2,0,0,0
4727,611,9,12,1,20,0,0,0
4728,343,1,6,1,11,0,0,0
4729,568,5,15,1,12,0,0,0
4730,983,15,10,0,12,0,0,0
4731,3206,45,101,13,64,3,3,0
4732,859,3,12,2,13,0,0,0
4733,731,2,15,0,5,1,0,0
4734,280,0,8,0,3,0,0,0
4735,920,18,14,0,7,1,0,0
4736,804,4,16,0,13,0,0,0
4737,352,2,9,1,2,0,0,0
4738,1141,5,18,1,10,0,0,0
4739,96,0,5,0,1,0,0,0
4740,53,0,3,0,1,0,0,0
4741,741,3,27,2,13,0,0,0
4742,326,1,5,0,5,0,0,0
4743,395,2,11,1,9,0,0,0
4744,273,4,7,1,9,1,0,0
4745,504,9,15,0,8,0,0,0
4746,456,7,5,1,8,0,0,0
4747,474,2,6,2,8,0,0,0
4748,547,4,22,1,9,9,0,0
4749,994,9,12,1,16,0,0,0
4750,829,10,12,2,14,0,0,0
4751,906,12,15,2,10,0,0,0
4752,1068,28,28,2,8,0,0,0
4753,429,3,3,0,7,0,0,0
4754,2025,60,154,10,64,1,0,0
4755,125,1,3,0,14,0,0,0
4756,1923,21,41,0,22,0,0,0
4757,183,0,4,0,2,0,0,0
4758,709,39,36,1,6,0,0,0
4759,221,3,1,0,2,0,0,0
4760,540,13,20,0,5,0,0,0
4761,308,0,6,0,4,0,0,0
4762,2419,55,74,1,28,1,0,0
4763,717,4,11,0,10,0,0,0
4764,3976,46,127,13,387,0,2,0
4765,70,19,22,1,18,0,0,0
4766,761,2,15,2,8,2,0,0
4767,1145,14,14,2,25,0,0,0
4768,433,3,10,0,4,0,0,0
4769,250,2,5,1,2,0,0,0
4770,665,8,21,0,11,0,2,0
4771,729,11,11,0,6,0,0,0
4772,263,4,1,0,3,1,0,0
4773,84,0,3,0,2,0,0,0
4774,934,8,32,0,27,0,0,0
4775,513,10,13,2,10,0,0,0
4776,1738,25,41,3,46,1,0,0
4777,239,0,6,1,0,1,0,0
4778,939,23,43,1,17,0,1,0
4779,886,9,26,0,11,0,0,0
4780,161,3,2,0,5,1,0,0
4781,649,6,31,7,16,0,0,0
4782,366,2,13,0,2,0,0,0
4783,693,4,15,0,6,1,0,0
4784,1897,21,44,5,16,2,1,0
4785,573,4,11,1,8,0,0,0
4786,1088,8,27,1,10,1,0,0
4787,529,1,18,1,10,0,0,0
4788,825,6,20,2,11,0,0,0
4789,739,22,10,1,11,0,0,0
4790,858,12,14,1,5,0,0,0
4791,1168,14,18,1,15,0,0,0
4792,310,1,10,1,6,0,0,0
4793,2050,37,40,0,44,0,1,0
4794,1127,1,14,0,17,1,1,0
4795,3287,25,50,3,44,0,0,0
4796,3850,70,76,2,65,1,1,0
4797,1148,7,87,6,22,0,1,0
4798,1883,26,36,4,42,0,0,0
4799,30589,710,533,17,403,14,9,0
4800,5133,135,169,6,107,0,1,0
4801,1038,12,9,2,14,0,1,0
4802,875,13,10,1,9,0,0,0
4803,1487,30,27,2,17,0,0,0
4804,280,3,3,0,3,1,0,0
4805,967,2,23,1,11,0,1,0
4806,8815,139,206,16,214,6,2,0
4807,576,1,9,0,10,0,0,0
4808,476,9,4,1,1,0,0,0
4809,157,4,7,1,6,0,0,0
4810,460,0,25,1,14,0,0,0
4811,462,6,15,0,11,0,0,0
4812,1437,17,22,0,22,1,0,0
4813,787,5,19,1,17,1,0,0
4814,4873,50,58,6,53,1,2,0
4815,853,6,12,0,4,0,0,0
4816,1088,4,23,3,19,1,1,0
4817,567,10,12,0,6,0,0,0
4818,743,7,13,0,17,0,1,0
4819,728,12,17,0,22,0,0,0
4820,2347,27,36,4,34,1,0,0
4821,6939,259,166,7,152,2,0,0
4822,4619,59,72,10,91,3,0,0
4823,612,1,13,1,11,0,0,0
4824,656,6,8,0,12,2,0,0
4825,289,1,4,0,9,0,0,0
4826,75,0,5,0,2,0,0,0
4827,1153,23,20,1,29,0,0,0
4828,209,2,9,0,3,1,0,0
4829,1229,6,21,1,6,0,0,0
4830,822,7,11,0,14,0,0,0
4831,717,11,27,0,14,0,1,0
4832,519,16,9,0,7,0,0,0
4833,877,7,27,1,20,0,0,0
4834,612,13,12,1,11,0,0,0
4835,691,12,18,2,8,0,0,0
4836,1104,15,22,0,11,0,0,0
4837,18877,263,461,25,351,11,2,0
4838,651,11,5,0,18,0,0,0
4839,1273,8,18,2,23,0,0,0
4840,1027,14,16,0,10,0,0,0
4841,450,7,7,0,5,2,0,0
4842,1394,32,28,1,19,0,1,0
4843,1136,8,22,2,28,0,0,0
4844,353,0,8,0,4,0,0,0
4845,3013,50,74,3,66,3,0,0
4846,1290,14,28,1,11,2,0,0
4847,388,2,13,0,8,2,0,0
4848,191,0,1,0,1,0,0,0
4849,124,0,0,0,2,0,0,0
4850,710,9,19,1,11,0,0,0
4851,994,11,15,1,11,0,0,0
4852,289,2,9,0,1,0,0,0
4853,491,1,11,2,5,0,0,0
4854,409,4,7,0,4,0,0,0
4855,810,8,21,0,12,0,2,0
4856,379,3,8,0,2,2,1,0
4857,635,7,12,1,8,0,0,0
4858,660,2,7,0,13,0,0,0
4859,904,10,24,1,19,0,0,0
4860,553,3,32,5,7,1,0,0
4861,267,2,8,0,4,0,0,0
4862,151,3,4,0,1,1,0,0
4863,66,0,0,0,0,0,0,0
4864,89,2,4,0,1,0,0,0
4865,185,4,7,0,4,0,0,0
4866,1188,3,19,1,9,1,1,0
4867,217,0,8,1,7,1,0,0
4868,403,4,15,0,8,0,0,0
4869,9884,186,249,6,138,5,5,0
4870,4841,58,68,1,47,1,5,0
4871,1546,9,32,1,9,0,0,0
4872,924,17,26,0,25,0,0,0
4873,35,0,0,0,0,0,0,0
4874,2877,17,40,1,26,1,2,0
4875,795,12,35,2,16,1,0,0
4876,462,3,6,0,13,0,0,0
4877,482,7,9,0,15,1,0,0
4878,557,3,6,0,7,2,0,0
4879,2339,25,25,1,16,1,0,0
4880,186,3,2,0,2,0,0,0
4881,512,5,9,0,4,0,0,0
4882,463,7,9,0,0,0,1,0
4883,437,4,16,0,5,0,0,0
4884,1423,17,73,1,33,1,2,0
4885,1424,12,37,0,25,2,1,0
4886,269,5,10,0,9,0,0,0
4887,2393,13,70,6,34,5,0,0
4888,768,10,14,1,11,0,0,0
4889,182,3,2,0,0,1,0,0
4890,281,1,2,0,4,0,0,0
4891,8826,240,285,18,253,10,1,0
4892,914,4,13,0,13,0,1,0
4893,695,11,7,0,10,0,0,0
4894,702,6,10,0,3,0,0,0
4895,145,0,6,1,1,0,0,0
4896,388,6,6,0,12,0,0,0
4897,783,4,20,1,10,0,0,0
4898,294,7,12,0,4,0,0,0
4899,659,5,17,1,14,0,0,0
4900,327,2,3,1,4,0,0,0
4901,679,4,21,0,6,1,0,0
4902,3373,51,45,3,43,1,2,0
4903,560,4,7,0,11,0,0,0
4904,513,20,6,0,3,0,0,0
4905,713,18,16,2,12,0,0,0
4906,587,9,6,1,13,1,0,0
4907,625,5,17,0,5,0,0,0
4908,346,2,9,1,11,0,0,0
4909,972,10,16,2,15,0,0,0
4910,1022,4,20,3,12,0,0,0
4911,174,0,6,0,3,2,0,0
4912,159,0,3,0,0,0,0,0
4913,283,2,4,0,4,0,0,0
4914,1823,32,12,0,29,1,0,0
4915,471,5,12,1,11,0,0,0
4916,1370,24,56,4,25,2,0,0
4917,606,4,14,0,4,0,0,0
4918,298,1,7,0,8,0,0,0
4919,2466,47,66,4,62,2,0,0
4920,241,1,4,0,2,0,0,0
4921,161,5,3,0,1,0,0,0
4922,968,20,22,0,17,1,0,0
4923,245,3,3,0,3,0,0,0
4924,235,11,6,2,11,0,0,0
4925,531,9,5,0,6,0,0,0
4926,314,3,4,0,3,0,0,0
4927,293,2,7,0,9,1,0,0
4928,178,1,12,0,4,0,0,0
4929,573,0,8,1,9,1,0,0
4930,915,47,57,2,19,1,0,0
4931,347,0,3,0,7,0,0,0
4932,537,1,1,0,6,0,1,0
4933,432,12,18,0,3,0,0,0
4934,753,15,20,2,22,0,0,0
4935,883,5,8,1,13,0,0,0
4936,307,1,9,2,6,1,0,0
4937,511,1,15,1,14,0,0,0
4938,3560,71,77,10,76,4,3,0
4939,477,9,6,0,10,0,0,0
4940,2558,46,36,2,18,2,0,0
4941,295,8,9,1,0,0,0,0
4942,1517,16,27,0,18,0,0,0
4943,1143,29,37,1,20,1,0,0
4944,47,0,2,1,0,0,0,0
4945,523,1,6,0,10,1,0,0
4946,543,3,8,0,6,0,0,0
4947,527,12,22,0,6,2,0,0
4948,914,1,19,2,14,0,0,0
4949,900,7,42,2,15,1,0,0
4950,598,1,19,0,5,1,0,0
4951,5902,69,80,7,94,0,5,0
4952,2887,44,30,1,29,2,0,0
4953,62,7,3,1,3,0,0,0
4954,236,2,6,0,1,0,0,0
4955,344,1,7,0,2,0,0,0
4956,1043,12,28,1,36,0,1,0
4957,445,3,10,0,13,0,0,0
4958,111,1,2,1,1,0,0,0
4959,1555,18,47,6,16,1,1,0
4960,648,9,32,1,12,1,0,0
4961,275,6,3,0,4,0,0,0
4962,3100,39,49,3,48,0,0,0
4963,1221,19,16,0,13,0,0,0
4964,217,3,4,0,3,0,0,0
4965,572,2,19,1,7,0,0,0
4966,392,13,4,0,5,0,0,0
4967,1314,40,23,0,18,1,0,0
4968,11502,112,286,13,364,4,1,0
4969,1467,13,54,1,25,1,0,0
4970,581,1,12,0,7,1,0,0
4971,188,0,11,0,3,0,0,0
4972,60,0,6,0,1,0,0,0
4973,252,2,8,0,3,0,0,0
4974,473,6,10,1,9,0,0,0
4975,148,0,8,0,3,0,0,0
4976,696,22,29,6,8,0,1,0
4977,2131,15,29,2,40,0,0,0
4978,220,1,4,0,6,0,0,0
4979,357,4,6,0,1,0,0,0
4980,730,14,19,0,18,0,2,0
4981,671,12,13,0,7,0,0,0
4982,521,2,12,1,13,0,0,0
4983,894,18,17,4,25,0,1,0
4984,1050,23,14,2,23,1,0,0
4985,1128,44,50,5,10,0,0,0
4986,585,4,10,0,6,0,0,0
4987,731,5,7,0,18,1,0,0
4988,483,12,9,0,5,1,1,0
4989,2007,16,34,3,46,1,0,0
4990,1259,9,14,1,15,0,0,0
4991,383,3,7,0,4,0,0,0
4992,427,2,12,0,2,0,0,0
4993,1863,18,22,3,30,0,1,0
4994,1196,14,11,1,24,0,1,0
4995,548,6,17,1,8,0,0,0
4996,152,2,1,1,2,0,0,0
4997,8243,165,102,6,112,2,2,0
4998,2014,27,37,3,40,0,0,0
4999,5793,123,110,5,97,0,5,0
5000,6772,91,75,2,87,0,5,0
5001,4879,56,158,21,106,1,0,0
5002,3729,75,94,3,72,0,0,0
5003,1298,11,21,4,28,0,0,0
5004,1149,12,36,2,32,0,1,0
5005,622,1,9,0,9,0,0,0
5006,292,7,6,1,3,0,0,0
5007,1599,18,38,4,35,1,0,0
5008,1588,9,26,1,20,1,0,0
5009,17091,187,287,20,351,2,3,0
5010,216,5,8,0,5,0,0,0
5011,342,9,6,0,13,0,0,0
5012,758,5,10,2,15,0,0,0
5013,388,5,4,0,4,0,0,0
5014,276,2,8,0,1,0,0,0
5015,256,1,4,0,3,0,0,0
5016,368,6,4,0,5,1,0,0
5017,694,16,19,0,10,0,0,0
5018,278,4,10,0,7,1,0,0
5019,3178,74,72,1,59,4,2,0
5020,1203,13,23,0,13,0,0,0
5021,384,1,13,0,9,0,1,0
5022,277,3,19,0,3,0,0,0
5023,575,4,13,0,10,0,0,0
5024,1764,33,70,1,27,2,0,0
5025,294,0,7,0,3,0,0,0
5026,2641,24,308,4,99,4,0,0
5027,532,3,9,1,4,1,0,0
5028,161,3,0,0,3,0,0,0
5029,382,1,4,0,7,0,0,0
5030,185,3,6,1,8,0,0,0
5031,559,1,10,0,9,0,0,0
5032,191,5,8,0,1,0,0,0
5033,578,9,10,1,26,1,1,0
5034,453,13,7,1,8,0,0,0
5035,435,8,11,0,2,0,0,0
5036,1467,9,29,3,13,0,1,0
5037,3839,54,84,6,46,0,5,0
5038,1077,10,14,1,26,1,0,0
5039,424,2,10,0,2,1,0,0
5040,1183,6,40,3,21,0,0,0
5041,502,4,11,0,8,1,0,0
5042,327,1,7,1,5,0,0,0
5043,1656,11,29,2,16,0,0,0
5044,2814,64,30,4,30,0,4,0
5045,2462,22,38,3,39,3,0,0
5046,1060,52,53,0,18,3,1,0
5047,244,2,6,1,6,0,0,0
5048,511,4,8,0,12,0,0,0
5049,748,5,21,2,19,0,1,0
5050,880,1,13,1,11,1,0,0
5051,3419,93,62,5,51,1,0,0
5052,3224,45,74,4,34,0,2,0
5053,1221,7,16,0,15,1,0,0
5054,309,2,9,1,6,0,0,0
5055,596,1,6,0,7,0,0,0
5056,46475,1644,967,52,1105,13,10,0
5057,564,8,8,0,6,0,0,0
5058,896,12,9,0,18,0,0,0
5059,496,2,6,1,12,0,0,0
5060,746,7,15,0,6,1,0,0
5061,541,1,17,3,6,1,0,0
5062,766,10,20,0,13,1,0,0
5063,236,6,8,0,1,0,0,0
5064,958,18,18,1,11,0,0,0
5065,3983,68,93,4,97,0,0,0
5066,464,13,9,0,3,0,0,0
5067,597,3,13,0,10,0,0,0
5068,324,5,5,0,4,0,0,0
5069,1247,29,26,1,17,1,2,0
5070,547,10,10,1,7,0,0,0
5071,463,8,15,1,6,0,0,0
5072,145,1,2,0,1,0,0,0
5073,730,6,23,0,8,0,0,0
5074,983,9,32,0,20,1,0,0
5075,111,0,3,0,1,0,0,0
5076,454,4,7,0,2,0,0,0
5077,1008,5,29,2,6,0,0,0
5078,424,0,12,0,12,1,0,0
5079,788,9,16,0,3,3,1,0
5080,260,0,4,1,5,0,0,0
5081,865,5,58,1,11,1,2,0
5082,6199,117,140,10,121,3,0,0
5083,607,6,9,1,13,0,0,0
5084,1295,7,14,1,26,0,0,0
5085,375,2,10,0,3,0,0,0
5086,2380,15,34,3,31,0,0,0
5087,1986,91,83,5,29,2,1,0
5088,826,16,13,3,8,0,0,0
5089,4998,115,100,0,85,1,6,0
5090,480,10,12,0,8,0,0,0
5091,386,6,19,0,5,0,0,0
5092,508,7,7,0,5,0,0,0
5093,781,6,27,2,16,4,0,0
5094,212,1,10,0,6,0,0,0
5095,602,12,4,1,3,0,0,0
5096,231,3,5,0,2,0,0,0
5097,955,16,22,0,9,0,0,0
5098,671,11,8,2,1,0,0,0
5099,2118,33,37,2,24,0,0,0
5100,275,1,0,1,5,0,0,0
5101,288,1,6,0,7,0,0,0
5102,304,3,8,0,6,0,0,0
5103,3128,38,41,1,35,0,0,0
5104,502,7,2,0,4,0,0,0
5105,314,1,6,1,6,0,0,0
5106,335,1,7,0,5,0,0,0
5107,903,10,25,1,14,0,0,0
5108,1281,14,17,1,21,0,0,0
5109,3947,41,85,3,64,1,1,0
5110,360,4,8,0,18,1,0,0
5111,893,7,9,1,18,0,0,0
5112,1197,16,29,2,13,0,1,0
5113,113,2,2,0,1,0,0,0
5114,1600,32,13,2,20,0,0,0
5115,405,3,9,0,11,1,0,0
5116,291,1,6,1,7,0,0,0
5117,189,0,5,1,0,0,0,0
5118,812,5,21,0,14,1,0,0
5119,221,4,7,0,1,0,0,0
5120,963,6,18,1,23,0,0,0
5121,1177,18,15,1,18,1,0,0
5122,1113,3,14,0,14,0,0,0
5123,1427,27,29,2,22,0,0,0
5124,1497,17,14,0,23,0,0,0
5125,2803,21,50,1,27,2,0,0
5126,2609,16,78,3,31,5,1,0
5127,233,0,6,0,4,0,0,0
5128,149,2,7,1,4,0,0,0
5129,1539,5,35,0,33,2,0,0
5130,300,1,6,0,2,0,0,0
5131,91,3,1,0,1,0,0,0
5132,154,1,1,0,9,0,0,0
5133,164,1,3,0,4,0,0,0
5134,762,9,15,0,9,1,0,0
5135,66,0,2,0,0,0,0,0
5136,20986,911,249,22,459,2,13,0
5137,426,3,9,0,4,0,0,0
5138,685,5,11,1,7,0,0,0
5139,1594,29,31,1,23,0,0,0
5140,23647,862,765,42,375,15,4,0
5141,2747,39,52,0,28,2,0,0
5142,1514,57,37,2,20,0,2,0
5143,578,8,54,4,23,0,5,0
5144,157,0,8,0,2,0,0,0
5145,751,5,9,0,9,1,1,0
5146,230,3,5,0,3,0,0,0
5147,448,7,4,1,18,0,0,0
5148,327,4,6,0,6,0,0,0
5149,308,2,7,0,5,0,0,0
5150,742,5,19,0,8,0,0,0
5151,7748,70,185,20,96,1,1,0
5152,642,4,21,0,5,0,0,0
5153,84,5,6,1,0,0,0,0
5154,417,2,6,0,6,0,0,0
5155,525,15,12,2,10,1,0,0
5156,678,11,19,0,8,0,0,0
5157,12681,201,415,20,243,4,2,0
5158,1042,12,44,2,14,0,0,0
5159,901,11,20,2,18,0,0,0
5160,5422,170,105,2,141,3,3,0
5161,465,2,9,0,12,0,1,0
5162,385,2,13,0,10,0,0,0
5163,223,3,7,1,7,0,0,0
5164,203,3,12,2,1,0,0,0
5165,690,7,12,0,12,0,0,0
5166,868,1,18,0,10,0,0,0
5167,25626,533,452,13,386,6,8,0
5168,479,7,7,0,6,0,0,0
5169,721,9,9,0,6,0,0,0
5170,388,1,13,0,2,0,0,0
5171,702,14,26,3,17,4,1,0
5172,1587,8,29,4,33,0,1,0
5173,1522,12,30,2,20,0,0,0
5174,275,2,6,0,10,0,0,0
5175,4431,18,109,2,59,3,1,0
5176,333,2,11,2,3,0,0,0
5177,574,7,13,0,8,0,0,0
5178,604,5,10,0,14,0,0,0
5179,538,8,11,1,7,0,0,0
5180,495,2,14,0,3,0,0,0
5181,378,8,22,3,14,1,0,0
5182,1788,9,54,2,28,1,0,0
5183,212,4,5,0,2,0,0,0
5184,103,2,1,0,4,0,0,0
5185,2882,24,92,2,36,0,0,0
5186,1219,14,32,0,26,0,0,0
5187,1105,27,37,1,27,0,0,0
5188,278,0,15,0,1,0,0,0
5189,976,9,32,1,22,0,0,0
5190,483,1,15,0,6,0,0,0
5191,1247,21,20,1,16,0,0,0
5192,318,5,7,0,7,0,0,0
5193,5706,67,84,5,44,2,1,0
5194,4049,116,73,3,65,1,2,0
5195,156,11,2,0,2,0,0,0
5196,532,7,8,0,10,0,0,0
5197,1861,35,44,0,65,0,0,0
5198,814,5,20,0,26,0,0,0
5199,101,1,4,0,2,1,0,0
5200,224,0,8,0,0,0,0,0
5201,1407,35,28,2,30,0,0,0
5202,15453,254,348,12,220,4,1,0
5203,194,4,4,1,2,0,0,0
5204,1082,10,28,0,9,0,2,0
5205,919,6,18,1,11,0,0,0
5206,783,7,24,0,21,0,0,0
5207,733,3,18,1,13,0,0,0
5208,746,8,9,0,13,2,0,0
5209,262,0,7,0,4,0,0,0
5210,296,0,4,0,3,1,0,0
5211,565,7,12,0,14,0,0,0
5212,352,1,3,0,5,0,0,0
5213,266,7,2,0,3,1,0,0
5214,10027,185,254,13,192,13,0,0
5215,446,2,9,0,9,0,0,0
5216,51,0,1,0,3,0,0,0
5217,267,1,2,0,8,0,0,0
5218,773,2,16,2,10,0,0,0
5219,529,4,12,0,10,0,0,0
5220,777,16,30,0,17,1,0,0
5221,527,2,9,1,4,0,0,0
5222,463,1,25,1,4,0,0,0
5223,313,1,5,0,4,0,0,0
5224,224,5,7,0,1,0,0,0
5225,659,7,12,0,12,1,0,0
5226,9152,79,166,7,135,3,3,0
5227,3381,54,62,4,28,0,2,0
5228,15722,456,551,31,356,6,7,0
5229,5595,69,77,6,95,7,0,0
5230,424,9,9,1,7,0,0,0
5231,512,5,10,0,13,0,0,0
5232,317,2,5,0,4,0,0,0
5233,321,3,7,0,3,0,0,0
5234,1382,15,29,3,19,0,0,0
5235,502,2,14,1,7,0,0,0
5236,617,4,28,0,5,0,0,0
5237,217,0,1,0,8,3,0,0
5238,838,12,52,2,17,1,0,0
5239,809,20,18,1,15,1,0,0
5240,152,1,6,0,4,0,0,0
5241,347,5,12,0,4,0,0,0
5242,56166,891,1253,120,1636,45,11,0
5243,1631,10,25,1,23,2,0,0
5244,1092,6,26,0,9,0,0,0
5245,10765,110,275,10,225,0,2,0
5246,1547,28,20,1,25,0,1,0
5247,24264,715,1354,35,498,7,0,0
5248,489,13,11,0,8,0,0,0
5249,758,1,16,1,14,0,0,0
5250,268,1,10,0,7,0,0,0
5251,769,24,22,1,12,0,0,0
5252,912,13,27,0,9,0,0,0
5253,377,10,45,5,60,0,0,0
5254,413,3,6,0,2,0,1,0
5255,711,7,9,1,12,1,0,0
5256,9271,151,235,9,327,3,6,0
5257,685,4,16,0,15,1,0,0
5258,441,1,6,0,6,0,0,0
5259,248,7,6,1,3,0,0,0
5260,323,7,12,0,20,0,0,0
5261,1204,4,22,0,29,0,0,0
5262,183,2,6,1,2,0,0,0
5263,260,0,4,1,5,0,0,0
5264,273,0,5,0,2,0,0,0
5265,158,2,7,0,1,0,0,0
5266,114,3,1,0,3,0,0,0
5267,140,0,2,0,3,0,0,0
5268,715,6,6,0,13,0,0,0
5269,5349,69,131,8,102,0,6,0
5270,131,0,2,0,2,0,0,0
5271,349,4,5,0,3,0,0,0
5272,569,3,2,2,6,0,0,0
5273,660,12,6,0,9,0,0,0
5274,1773,19,14,1,28,0,0,0
5275,507,1,7,0,2,0,0,0
5276,1201,100,25,2,21,2,0,0
5277,1851,44,6,0,24,0,0,0
5278,428,2,8,1,7,0,0,0
5279,294,0,11,1,7,0,0,0
5280,420,2,9,0,6,0,0,0
5281,204,3,3,1,0,0,0,0
5282,518,2,6,2,6,0,0,0
5283,277,0,4,0,3,0,0,0
5284,157,1,2,0,1,0,0,0
5285,1974,19,52,2,38,0,0,0
5286,424,6,9,0,6,0,0,0
5287,547,4,25,2,13,0,0,0
5288,9868,146,89,6,102,4,1,0
5289,362,0,8,0,1,0,0,0
5290,702,5,13,0,6,0,0,0
5291,246,0,8,0,3,0,0,0
5292,342,5,11,1,3,1,0,0
5293,10835,153,194,14,127,5,2,0
5294,2658,18,51,0,39,0,1,0
5295,623,14,5,1,15,1,0,0
5296,490,1,9,0,23,0,0,0
5297,7066,129,94,7,107,3,5,0
5298,449,0,5,0,9,0,0,0
5299,187,1,2,0,7,0,0,0
5300,190,1,13,0,2,0,0,0
5301,88,0,3,0,3,0,0,0
5302,765,13,45,0,29,3,0,0
5303,424,3,5,0,1,0,0,0
5304,1472,23,62,6,48,1,0,0
5305,2523,43,76,7,43,0,0,0
5306,715,17,18,0,6,1,3,0
5307,629,29,32,0,18,0,1,0
5308,1065,11,36,0,23,0,2,0
5309,801,5,16,2,9,0,0,0
5310,546,2,10,0,6,1,0,0
5311,273,3,11,1,9,1,0,0
5312,281,3,9,1,8,1,0,0
5313,874,2,24,0,11,0,0,0
5314,496,2,10,0,9,0,0,0
5315,1315,12,29,4,16,0,0,0
5316,237,1,7,0,4,0,0,0
5317,474,1,6,0,8,0,0,0
5318,557,10,6,0,4,0,0,0
5319,205,2,4,1,1,0,0,0
5320,290,4,8,0,8,0,0,0
5321,555,13,8,2,5,1,1,0
5322,485,9,6,0,1,0,0,0
5323,710,22,13,0,11,0,0,0
5324,312,1,19,0,3,1,0,0
5325,108,1,2,0,1,0,0,0
5326,277,3,4,0,2,0,0,0
5327,809,7,30,1,24,0,0,0
5328,445,3,8,0,8,0,0,0
5329,296,1,2,0,6,0,0,0
5330,297,1,8,1,11,0,0,0
5331,400,2,14,0,9,0,0,0
5332,339,3,36,0,11,4,0,0
5333,7481,183,141,8,135,5,0,0
5334,1126,7,21,1,18,2,0,0
5335,3258,60,37,0,31,0,0,0
5336,1757,13,27,1,24,0,0,0
5337,179,1,5,1,8,0,0,0
5338,7818,162,97,4,149,11,3,0
5339,493,1,9,0,7,1,0,0
5340,397,3,5,2,6,1,0,0
5341,303,2,2,0,5,0,0,0
5342,534,2,7,1,10,0,0,0
5343,2491,17,37,0,47,1,0,0
5344,766,10,11,2,10,0,0,0
5345,2174,27,40,4,33,4,0,0
